X,Y,OBJECTID,CountID,ChannelID,LocationDesc,Bound,StartDate,StartDay,StartTime,EndDate,EndDay,EndTime,ADTVolume,PctCars,PctTrucks,TwoAxleCF,ExceptType,NumChannels,ChannelNum,NumCategories,Conditions,Comment,Duration,IntervalLen,DeviceRef,LocationID,LocationClass,CountLocDesc,CountType
-13641494.7675,5701244.4831,3892,20070682.CL1,505341,SE DIVISION ST E OF 116TH AVE,E,2020/07/06 00:00:00+00,MON,11:00:00,2020/07/10 00:00:00+00,FRI,08:00:00,12780,75.1,24.9,0.868,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,94,60,,LEG53159,NODELEG,SE DIVISION ST E of SE 116TH AVE,CLASS
-13651718.3168,5716552.2991,3893,20070614.CL1,505340,NE MARINE DR W OF 33RD DR,E,2020/07/06 00:00:00+00,MON,15:00:00,2020/07/08 00:00:00+00,WED,23:00:00,5641,74.6,25.4,0.894,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,57,60,,LEG30854,NODELEG,NE MARINE DR W of NE 33RD DR,CLASS
-13651718.3168,5716552.2991,3894,20070615.CL1,505328,NE MARINE DR W OF 33RD DR,W,2020/07/07 00:00:00+00,TUE,12:00:00,2020/07/08 00:00:00+00,WED,11:00:00,5226,80.3,19.7,0.886,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,24,60,,LEG30854,NODELEG,NE MARINE DR W of NE 33RD DR,CLASS
-13665895.5958,5718461.9791,3895,200706401.CL1,505326,N COLUMBIA BLVD S OF N BURGARD RD,S,2020/07/08 00:00:00+00,WED,10:00:00,2020/07/10 00:00:00+00,FRI,10:00:00,4677,66.6,33.4,0.773,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,49,60,,LEG7748,NODELEG,N COLUMBIA BLVD S of N BURGARD RD,CLASS
-13665895.5958,5718461.9791,3896,200706400.CL1,505338,N COLUMBIA BLVD S OF N BURGARD RD,N,2020/07/08 00:00:00+00,WED,08:00:00,2020/07/10 00:00:00+00,FRI,10:00:00,4322,65.6,34.4,0.795,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,51,60,,LEG7748,NODELEG,N COLUMBIA BLVD S of N BURGARD RD,CLASS
-13655848.952,5712856.2239,3897,200706104.CL1,505339,N LOMBARD ST E OF KERBY AVE,E,2020/07/08 00:00:00+00,WED,00:00:00,2020/07/10 00:00:00+00,FRI,10:00:00,11546,88.1,11.9,0.95,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,59,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13655848.952,5712856.2239,3898,200713105.CL1,505348,N LOMBARD ST E OF KERBY AVE,W,2020/07/13 00:00:00+00,MON,14:00:00,2020/07/16 00:00:00+00,THU,18:00:00,9621,90.7,9.3,0.96,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,77,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13655848.952,5712856.2239,3899,200713104.CL1,505366,N LOMBARD ST E OF KERBY AVE,E,2020/07/13 00:00:00+00,MON,14:00:00,2020/07/17 00:00:00+00,FRI,14:00:00,11490,87.9,12.1,0.95,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,97,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13653265.1577,5704220.4102,3900,20071304.CL1,505372,E BURNSIDE ST E OF 16TH AVE,W,2020/07/13 00:00:00+00,MON,11:00:00,2020/07/17 00:00:00+00,FRI,10:00:00,3586,92.8,7.2,0.996,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,96,60,,LEG5541,NODELEG,E BURNSIDE ST E of 16TH AVE,CLASS
-13640803.0143,5697525.0263,3901,20071340.CL1,505363,SE 122ND AVE N OF RAMONA ST,N,2020/07/13 00:00:00+00,MON,11:00:00,2020/07/17 00:00:00+00,FRI,09:00:00,4458,91.9,8.1,0.974,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG41112,NODELEG,SE 122ND AVE N of SE RAMONA ST,CLASS
-13640803.0143,5697525.0263,3902,200713102.CL1,505370,SE 122ND AVE N OF RAMONA ST,S,2020/07/13 00:00:00+00,MON,11:00:00,2020/07/17 00:00:00+00,FRI,09:00:00,4964,93.7,6.3,0.977,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG41112,NODELEG,SE 122ND AVE N of SE RAMONA ST,CLASS
-13652590.6369,5704833.1573,3903,20071375.CL1,505356,NE SANDY BLVD E OF 22ND AVE,E,2020/07/13 00:00:00+00,MON,11:00:00,2020/07/17 00:00:00+00,FRI,11:00:00,5027,94.6,5.4,0.979,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,97,60,,LEG32957,NODELEG,NE SANDY BLVD E of SE 22ND AVE,CLASS
-13652590.6369,5704833.1573,3904,200713100.CL1,505374,NE SANDY BLVD E OF 22ND AVE,W,2020/07/13 00:00:00+00,MON,12:00:00,2020/07/17 00:00:00+00,FRI,11:00:00,3810,94.7,5.3,0.988,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,96,60,,LEG32957,NODELEG,NE SANDY BLVD E of NE 22ND AVE,CLASS
-13665895.5958,5718461.9791,3905,200713401.CL1,505350,N COLUMBIA BLVD S OF N BURGARD RD,S,2020/07/13 00:00:00+00,MON,14:00:00,2020/07/18 00:00:00+00,SAT,18:00:00,4250,66.9,33.1,0.778,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,125,60,,LEG7748,NODELEG,N COLUMBIA BLVD S of N BURGARD RD,CLASS
-13662957.9428,5703706.3873,3906,20071301.CL1,505382,W BURNSIDE RD E OF NW SKYLINE BLVD,W,2020/07/13 00:00:00+00,MON,13:00:00,2020/07/14 00:00:00+00,TUE,14:00:00,5660,96.1,3.9,0.995,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,26,60,,LEG76182,NODELEG,W BURNSIDE RD E of NE SKYLINE BLVD,CLASS
-13651718.3168,5716552.2991,3907,20071314.CL1,505346,NE MARINE DR W OF 33RD DR,W,2020/07/13 00:00:00+00,MON,14:00:00,2020/07/17 00:00:00+00,FRI,14:00:00,6256,78.3,21.7,0.9,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,97,60,,LEG30854,NODELEG,NE MARINE DR W of NE 33RD DR,CLASS
-13651718.3168,5716552.2991,3908,20071315.CL1,505364,NE MARINE DR W OF 33RD DR,W,2020/07/13 00:00:00+00,MON,15:00:00,2020/07/17 00:00:00+00,FRI,14:00:00,5834,79.9,20.1,0.896,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,96,60,,LEG30854,NODELEG,NE MARINE DR W of NE 33RD DR,CLASS
-13651260.4177,5701345.6417,3909,20071311.CL1,505380,SE DIVISION ST E OF 33RD AVE,W,2020/07/13 00:00:00+00,MON,11:00:00,2020/07/17 00:00:00+00,FRI,10:00:00,3887,93.3,6.7,0.992,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,96,60,,LEG53005,NODELEG,SE DIVISION ST E of SE 33RD AVE,CLASS
-13668690.5571,5716766.3102,3910,20071376.CL1,505376,NW ST HELENS RD S OF 112TH AVE,S,2020/07/13 00:00:00+00,MON,14:00:00,2020/07/17 00:00:00+00,FRI,12:00:00,13328,82.3,17.7,0.918,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13668690.5571,5716766.3102,3911,20071541.CL1,505352,NW ST HELENS RD S OF 112TH AVE,N,2020/07/15 00:00:00+00,WED,18:00:00,2020/07/17 00:00:00+00,FRI,12:00:00,13078,83.5,16.5,0.906,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,43,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13641494.7675,5701244.4831,3912,20071582.CL1,505361,SE DIVISION ST E OF 116TH AVE,E,2020/07/15 00:00:00+00,WED,00:00:00,2020/07/17 00:00:00+00,FRI,10:00:00,14415,91.9,8.1,0.958,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,59,60,,LEG53159,NODELEG,SE DIVISION ST E of SE 116TH AVE,CLASS
-13641494.7675,5701244.4831,3913,20071584.CL1,505378,SE DIVISION ST E OF 116TH AVE,W,2020/07/15 00:00:00+00,WED,00:00:00,2020/07/16 00:00:00+00,THU,12:00:00,11340,86.8,13.2,0.954,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,37,60,,LEG53159,NODELEG,SE DIVSION ST E of SE 116TH AVE,CLASS
-13653265.1577,5704220.4102,3914,20071581.CL1,505358,E BURNSIDE ST E OF 16TH AVE,E,2020/07/15 00:00:00+00,WED,00:00:00,2020/07/17 00:00:00+00,FRI,10:00:00,6090,92.2,7.8,0.981,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,59,60,,LEG5541,NODELEG,E BURNSIDE ST E of SE 16TH AVE,CLASS
-13662957.9428,5703706.3873,3915,20071607.CL1,505354,W BURNSIDE RD E OF NW SKYLINE BLVD,E,2020/07/16 00:00:00+00,THU,13:00:00,2020/07/17 00:00:00+00,FRI,12:00:00,6218,95.4,4.6,0.992,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,24,60,,LEG76182,NODELEG,W BURNSIDE RD E of NW SKYLINE BLVD,CLASS
-13665895.5958,5718461.9791,3916,200716400.CL1,505368,N COLUMBIA BLVD S OF N BURGARD RD,N,2020/07/16 00:00:00+00,THU,15:00:00,2020/07/18 00:00:00+00,SAT,18:00:00,3093,69.8,30.2,0.814,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,52,60,,LEG7748,NODELEG,N COLUMBIA BLVD S of N BURGARD RD,CLASS
-13665895.5958,5718461.9791,3917,200720400.CL1,505369,N COLUMBIA BLVD S OF N BURGARD RD,S,2020/07/20 00:00:00+00,MON,14:00:00,2020/07/24 00:00:00+00,FRI,12:00:00,4408,64.5,35.5,0.779,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG7748,NODELEG,N COLUMBIA BLVD S of N BURGARD RD,CLASS
-13665895.5958,5718461.9791,3918,200720401.CL1,505349,N COLUMBIA BLVD S OF N BURGARD RD,S,2020/07/20 00:00:00+00,MON,14:00:00,2020/07/24 00:00:00+00,FRI,12:00:00,4728,66,34,0.766,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG7748,NODELEG,N COLUMBIA LVD S of  N BURGARD RD,CLASS
-13662957.9428,5703706.3873,3919,20072007.CL1,505353,W BURNSIDE RD E OF NW SKYLINE BLVD,E,2020/07/20 00:00:00+00,MON,13:00:00,2020/07/24 00:00:00+00,FRI,11:00:00,5872,95.4,4.6,0.992,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG76182,NODELEG,W BURNSIDE RD E of NW SKYLINE BLVD,CLASS
-13651718.3168,5716552.2991,3920,20072015.CL1,505365,NE MARINE DR W OF 33RD DR,W,2020/07/20 00:00:00+00,MON,15:00:00,2020/07/24 00:00:00+00,FRI,13:00:00,5698,78.6,21.4,0.892,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG30854,NODELEG,NE MARINE DR W of NE 33RD DR,CLASS
-13651718.3168,5716552.2991,3921,20072014.CL1,505345,NE MARINE DR W OF 33RD DR,W,2020/07/20 00:00:00+00,MON,15:00:00,2020/07/24 00:00:00+00,FRI,13:00:00,6073,77.8,22.2,0.899,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG30854,NODELEG,NE MARINE DR W of NE 33RD DR,CLASS
-13641494.7675,5701244.4831,3922,20072084.CL1,505379,SE DIVISION ST E OF 116TH AVE,W,2020/07/20 00:00:00+00,MON,10:00:00,2020/07/24 00:00:00+00,FRI,09:00:00,14140,88.8,11.2,0.945,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,96,60,,LEG53159,NODELEG,SE DIVSION ST E of SE 116TH AVE,CLASS
-13641494.7675,5701244.4831,3923,20072082.CL1,505360,SE DIVISION ST E OF 116TH AVE,E,2020/07/20 00:00:00+00,MON,10:00:00,2020/07/24 00:00:00+00,FRI,08:00:00,14047,92.5,7.5,0.96,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG53159,NODELEG,SE DIVISION ST E of SE 116TH AVE,CLASS
-13651260.4177,5701345.6417,3924,20072003.CL1,505359,SE DIVISION ST E OF 33RD AVE,E,2020/07/20 00:00:00+00,MON,12:00:00,2020/07/23 00:00:00+00,THU,11:00:00,3887,89.9,10.1,0.987,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,72,60,,LEG53005,NODELEG,SE DIVISION ST E of SE 33RD AVE,CLASS
-13668690.5571,5716766.3102,3925,20072041.CL1,505351,NW ST HELENS RD S OF 112TH AVE,N,2020/07/20 00:00:00+00,MON,14:00:00,2020/07/24 00:00:00+00,FRI,11:00:00,13050,83.9,16.1,0.915,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,94,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13662957.9428,5703706.3873,3926,20072001.CL1,505383,W BURNSIDE RD E OF NW SKYLINE BLVD,W,2020/07/20 00:00:00+00,MON,14:00:00,2020/07/24 00:00:00+00,FRI,11:00:00,5719,95.6,4.4,0.996,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,94,60,,LEG76182,NODELEG,W BURNSIDE RD E of NW SKYLINE BLVD,CLASS
-13653265.1577,5704220.4102,3927,20072004.CL1,505373,E BURNSIDE ST E OF 16TH AVE,W,2020/07/20 00:00:00+00,MON,13:00:00,2020/07/24 00:00:00+00,FRI,10:00:00,3564,92.5,7.5,0.996,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,94,60,,LEG5541,NODELEG,E BURNSIDE ST E of 16TH AVE,CLASS
-13653265.1577,5704220.4102,3928,20072081.CL1,505357,E BURNSIDE ST E OF 16TH AVE,E,2020/07/20 00:00:00+00,MON,13:00:00,2020/07/24 00:00:00+00,FRI,10:00:00,5934,92.4,7.6,0.983,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,94,60,,LEG5541,NODELEG,E BURNSIDE ST E of SE 16TH AVE,CLASS
-13655848.952,5712856.2239,3929,200720104.CL1,505367,N LOMBARD ST E OF KERBY AVE,E,2020/07/20 00:00:00+00,MON,14:00:00,2020/07/22 00:00:00+00,WED,23:00:00,11372,81.2,18.8,0.954,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,58,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13655848.952,5712856.2239,3930,200720102.CL1,505371,N LOMBARD ST E OF KERBY AVE,W,2020/07/20 00:00:00+00,MON,10:00:00,2020/07/24 00:00:00+00,FRI,08:00:00,4987,93.6,6.4,0.975,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13655848.952,5712856.2239,3931,200720105.CL1,505347,N LOMBARD ST E OF KERBY AVE,W,2020/07/20 00:00:00+00,MON,14:00:00,2020/07/22 00:00:00+00,WED,14:00:00,10318,89.1,10.9,0.953,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,49,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13652590.6369,5704833.1573,3932,200720100.CL1,505375,NE SANDY BLVD E OF 22ND AVE,W,2020/07/20 00:00:00+00,MON,13:00:00,2020/07/24 00:00:00+00,FRI,10:00:00,3795,94.8,5.2,0.986,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,94,60,,LEG32957,NODELEG,NE SANDY BLVD E of NE 22ND AVE,CLASS
-13652590.6369,5704833.1573,3933,20072075.CL1,505355,NE SANDY BLVD E OF 22ND AVE,E,2020/07/20 00:00:00+00,MON,13:00:00,2020/07/24 00:00:00+00,FRI,10:00:00,5209,94.8,5.2,0.982,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,94,60,,LEG32957,NODELEG,NE SANDY BLVD E of SE 22ND AVE,CLASS
-13640803.0143,5697525.0263,3934,20072040.CL1,505362,SE 122ND AVE N OF RAMONA ST,N,2020/07/20 00:00:00+00,MON,10:00:00,2020/07/24 00:00:00+00,FRI,08:00:00,4306,92,8,0.979,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG41112,NODELEG,SE 122ND AVE N of SE RAMONA ST,CLASS
-13668690.5571,5716766.3102,3935,20072176.CL1,505377,NW ST HELENS RD S OF 112TH AVE,S,2020/07/21 00:00:00+00,TUE,09:00:00,2020/07/24 00:00:00+00,FRI,11:00:00,13165,82.1,17.9,0.92,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,75,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13651260.4177,5701345.6417,3936,20072111.CL1,505381,SE DIVISION ST E OF 33RD AVE,W,2020/07/21 00:00:00+00,TUE,16:00:00,2020/07/24 00:00:00+00,FRI,09:00:00,4081,93.6,6.4,0.994,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,66,60,,LEG53005,NODELEG,SE DIVISION ST E of SE 33RD AVE,CLASS
-13651260.4177,5701345.6417,3937,20072711.CL1,505399,SE DIVISION ST E OF 33RD AVE,W,2020/07/27 00:00:00+00,MON,13:00:00,2020/07/28 00:00:00+00,TUE,21:00:00,3828,93.2,6.8,0.993,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,33,60,,LEG53005,NODELEG,SE DIVISION ST E of SE 33RD AVE,CLASS
-13641494.7675,5701244.4831,3938,20072782.CL1,505391,SE DIVISION ST E OF 116TH AVE,E,2020/07/27 00:00:00+00,MON,12:00:00,2020/07/30 00:00:00+00,THU,10:00:00,13724,92.3,7.7,0.96,Test/TC Device,1,1,14,,COVI 19 TRAFFIC,71,60,,LEG53159,NODELEG,SE DIVISION ST E of SE 116TH AVE,CLASS
-13641494.7675,5701244.4831,3939,20072784.CL1,505400,SE DIVISION ST E OF 116TH AVE,W,2020/07/27 00:00:00+00,MON,12:00:00,2020/07/30 00:00:00+00,THU,10:00:00,14048,88.1,11.9,0.942,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,71,60,,LEG53159,NODELEG,SE DIVISION ST E of SE 116TH AVE,CLASS
-13668690.5571,5716766.3102,3940,20072741.CL1,505386,NW ST HELENS RD S OF 112TH AVE,N,2020/07/27 00:00:00+00,MON,15:00:00,2020/07/30 00:00:00+00,THU,13:00:00,12825,83.4,16.6,0.915,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,71,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13668690.5571,5716766.3102,3941,20072776.CL1,505395,NW ST HELENS RD S OF 112TH AVE,S,2020/07/27 00:00:00+00,MON,15:00:00,2020/07/30 00:00:00+00,THU,13:00:00,13063,81,19,0.913,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,71,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13662957.9428,5703706.3873,3942,20072707.CL1,505387,W BURNSIDE RD E OF NW SKYLINE BLVD,E,2020/07/27 00:00:00+00,MON,14:00:00,2020/07/30 00:00:00+00,THU,13:00:00,5798,95.5,4.5,0.992,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,72,60,,LEG76182,NODELEG,W BURNSIDE RD E of NW SKYLINE BLVD,CLASS
-13662957.9428,5703706.3873,3943,20072701.CL1,505396,W BURNSIDE RD E OF NW SKYLINE BLVD,W,2020/07/27 00:00:00+00,MON,14:00:00,2020/07/30 00:00:00+00,THU,13:00:00,6216,95.9,4.1,0.995,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,72,60,,LEG76182,NODELEG,W BURNSIDE RD E of NW SKYLINE BLVD,CLASS
-13665895.5958,5718461.9791,3944,200727400.CL1,505394,N COLUMBIA BLVD S OF N BURGARD RD,N,2020/07/27 00:00:00+00,MON,15:00:00,2020/07/28 00:00:00+00,TUE,16:00:00,4616,64.4,35.6,0.779,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,26,60,,LEG7748,NODELEG,N COLUMBIA BLVD S of N BURGARD RD,CLASS
-13665895.5958,5718461.9791,3945,200727401.CL1,505385,N COLUMBIA BLVD S OF N BURGARD RD,S,2020/07/27 00:00:00+00,MON,15:00:00,2020/07/28 00:00:00+00,TUE,14:00:00,4745,65.3,34.7,0.781,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,24,60,,LEG7748,NODELEG,N COLUMBIA BLVD S of N BURGARD RD,CLASS
-13640803.0143,5697525.0263,3946,200727102.CL1,505403,SE 122ND AVE N OF RAMONA ST,S,2020/07/27 00:00:00+00,MON,11:00:00,2020/07/30 00:00:00+00,THU,09:00:00,4608,93.9,6.1,0.981,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,71,60,,LEG41112,NODELEG,SE 122ND AVE N of SE RAMONA ST,CLASS
-13652590.6369,5704833.1573,3947,20072775.CL1,505388,NE SANDY BLVD E OF 22ND AVE,E,2020/07/27 00:00:00+00,MON,14:00:00,2020/07/30 00:00:00+00,THU,11:00:00,5073,95.4,4.6,0.985,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG32957,NODELEG,NE SANDY BLVD E of NE 22ND AVE,CLASS
-13652590.6369,5704833.1573,3948,200727100.CL1,505397,NE SANDY BLVD E OF 22ND AVE,W,2020/07/27 00:00:00+00,MON,14:00:00,2020/07/30 00:00:00+00,THU,11:00:00,3732,94.6,5.4,0.987,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG32957,NODELEG,NE SANDY BLVD E of NE 22ND AVE,CLASS
-13655848.952,5712856.2239,3949,200727104.CL1,505384,N LOMBARD ST E OF KERBY AVE,E,2020/07/27 00:00:00+00,MON,16:00:00,2020/07/30 00:00:00+00,THU,14:00:00,11506,87.2,12.8,0.955,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,71,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13655848.952,5712856.2239,3950,200727105.CL1,505393,N LOMBARD ST E OF KERBY AVE,W,2020/07/27 00:00:00+00,MON,16:00:00,2020/07/30 00:00:00+00,THU,14:00:00,10031,89.4,10.6,0.954,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,71,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13653265.1577,5704220.4102,3951,20072704.CL1,505389,E BURNSIDE ST E OF 16TH AVE,E,2020/07/27 00:00:00+00,MON,14:00:00,2020/07/30 00:00:00+00,THU,11:00:00,3571,93.6,6.4,0.994,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG5541,NODELEG,E BURNSIDE ST E of 16TH AVE,CLASS
-13653265.1577,5704220.4102,3952,20072781.CL1,505398,E BURNSIDE ST E OF 16TH AVE,E,2020/07/27 00:00:00+00,MON,14:00:00,2020/07/30 00:00:00+00,THU,11:00:00,5979,91.8,8.2,0.98,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG5541,NODELEG,E BURNSIDE ST E of 16TH AVE,CLASS
-13640786.1891,5697453.4884,3953,20072840.CL1,505392,SE 122ND AVE N OF RAMONA ST,N,2020/07/28 00:00:00+00,TUE,10:00:00,2020/07/30 00:00:00+00,THU,09:00:00,4449,91.8,8.2,0.974,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,48,60,,LEG41090,NODELEG,SE 122ND AVE N of SE RAMONA ST,CLASS
-13651260.4177,5701345.6417,3954,20072803.CL1,505402,SE DIVISION ST E OF 33RD AVE,E,2020/07/28 00:00:00+00,TUE,11:00:00,2020/07/30 00:00:00+00,THU,10:00:00,4216,93.7,6.3,0.992,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,48,60,,LEG53005,NODELEG,SE DIVISION ST E of SE 33RD AVE,CLASS
-13651260.4177,5701345.6417,3955,20072703.CL1,505390,SE DIVISION ST E OF 33RD AVE,E,2020/07/28 00:00:00+00,TUE,11:00:00,2020/07/30 00:00:00+00,THU,10:00:00,4216,93.7,6.3,0.992,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,48,60,,LEG53005,NODELEG,SE DIVISION ST E of SE 33RD AVE,CLASS
-13651260.4177,5701345.6417,3956,20080303.CL1,505415,SE DIVISION ST E OF 33RD AVE,E,2020/08/03 00:00:00+00,MON,13:00:00,2020/08/06 00:00:00+00,THU,12:00:00,3911,92.7,7.3,0.988,Test/TC Device,1,1,14,,COVID 19 TRAFFFIC,72,60,,LEG53005,NODELEG,SE DIVISION ST E of SE 33RD AVE,CLASS
-13651260.4177,5701345.6417,3957,20080311.CL1,505427,SE DIVISION ST E OF 33RD AVE,W,2020/08/03 00:00:00+00,MON,13:00:00,2020/08/07 00:00:00+00,FRI,10:00:00,3941,94,6,0.993,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,94,60,,LEG53005,NODELEG,SE DIVISION ST E of SE 33RD AVE,CLASS
-13641494.7675,5701244.4831,3958,20080384.CL1,505420,SE DIVISION ST E OF 116TH AVE,W,2020/08/03 00:00:00+00,MON,10:00:00,2020/08/04 00:00:00+00,TUE,09:00:00,14295,84.5,15.5,0.932,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,24,60,,LEG53159,NODELEG,SE DIVISION ST E of SE 116TH AVE,CLASS
-13662957.9428,5703706.3873,3959,20080301.CL1,505418,W BURNSIDE RD E OF NW SKYLINE BLVD,W,2020/08/03 00:00:00+00,MON,15:00:00,2020/08/06 00:00:00+00,THU,06:00:00,5935,96.3,3.7,0.995,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,64,60,,LEG76182,NODELEG,W BURNSIDE RD E of NW SKYLINE BLVD,CLASS
-13668690.5571,5716766.3102,3960,20080376.CL1,505422,NW ST HELENS RD S OF 112TH AVE,S,2020/08/03 00:00:00+00,MON,15:00:00,2020/08/07 00:00:00+00,FRI,14:00:00,12622,83.2,16.8,0.912,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,96,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13668690.5571,5716766.3102,3961,20080341.CL1,505410,NW ST HELENS RD S OF 112TH AVE,N,2020/08/03 00:00:00+00,MON,15:00:00,2020/08/07 00:00:00+00,FRI,14:00:00,12800,82.9,17.1,0.911,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,96,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13665895.5958,5718461.9791,3962,200803401.CL1,505431,N COLUMBIA BLVD S OF N BURGARD RD,S,2020/08/03 00:00:00+00,MON,14:00:00,2020/08/04 00:00:00+00,TUE,13:00:00,4557,65.7,34.3,0.787,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,24,60,,LEG7748,NODELEG,N COLUMBIA BLVD S of N BURGARD RD,CLASS
-13665895.5958,5718461.9791,3963,200803400.CL1,505437,N COLUMBIA BLVD S OF N BURGARD RD,N,2020/08/03 00:00:00+00,MON,14:00:00,2020/08/07 00:00:00+00,FRI,13:00:00,4572,64,36,0.796,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,96,60,,LEG7748,NODELEG,N COLUMBIA BLVD S of Location 2: S.N BURGARD RD,CLASS
-13651718.3168,5716552.2991,3964,20080314.CL1,505409,NE MARINE DR W OF 33RD DR,E,2020/08/03 00:00:00+00,MON,12:00:00,2020/08/06 00:00:00+00,THU,06:00:00,6095,76.5,23.5,0.9,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,67,60,,LEG30854,NODELEG,NE MARINE DR W of NE 33RD DR,CLASS
